cmip5.output1.NCAR.CCSM4.lgm,mon,atmos,Amon,r2i1p1,v20120604,pr,_CCSM4_lgm_r2i1p1_187001-190012.nc
cmip5.output1.NCAR.CCSM4.midHolocene,mon,atmos,Amon,r1i1p1,v20120604,pr,_CCSM4_midHolocene_r1i1p1_100001-130012.nc
cmip5.output1.NCAR.CCSM4.midHolocene,mon,atmos,Amon,r2i1p1,v20120604,pr,_CCSM4_midHolocene_r2i1p1_126901-130012.nc
cmip5.output1.NCAR.CCSM4.past1000,mon,atmos,Amon,r1i1p1,v20120604,pr,_CCSM4_past1000_r1i1p1_085001-185012.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20130325,pr,_CCSM4_piControl_r1i1p1_080001-130012.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20130510,pr,_CCSM4_piControl_r1i1p1_025001-050012.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20130510,pr,_CCSM4_piControl_r1i1p1_050101-079912.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20130510,pr,_CCSM4_piControl_r1i1p1_080001-130012.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20160829,pr,_CCSM4_piControl_r1i1p1_025001-050012.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20160829,pr,_CCSM4_piControl_r1i1p1_050101-079912.nc
cmip5.output1.NCAR.CCSM4.piControl,mon,atmos,Amon,r1i1p1,v20160829,pr,_CCSM4_piControl_r1i1p1_080001-130012.nc
cmip5.output1.NCC.NorESM1-ME.piControl,mon,atmos,Amon,r1i1p1,v20120402,pr,_NorESM1-ME_piControl_r1i1p1_090101-115212.nc
cmip5.output1.NCC.NorESM1-ME.piControl,mon,atmos,Amon,r1i1p1,v20130926,pr,_NorESM1-ME_piControl_r1i1p1_090101-115212.nc
cmip5.output1.NCC.NorESM1-M.piControl,mon,atmos,Amon,r1i1p1,v20120412,pr,_NorESM1-M_piControl_r1i1p1_070001-115012.nc
cmip5.output1.NCC.NorESM1-M.piControl,mon,atmos,Amon,r1i1p1,v20120412,pr,_NorESM1-M_piControl_r1i1p1_115101-120012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_000101-010012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_010101-020012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_020101-030012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_030101-040012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_040101-050012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_050101-060012.nc
cmip5.output1.NIMR-KMA.HadGEM2-AO.piControl,mon,atmos,Amon,r1i1p1,v20130815,pr,_HadGEM2-AO_piControl_r1i1p1_060101-070012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_000101-000512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_000601-001012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_001101-001512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_001601-002012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_002101-002512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_002601-003012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_003101-003512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_003601-004012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_004101-004512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_004601-005012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_005101-005512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_005601-006012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_006101-006512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_006601-007012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_007101-007512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_007601-008012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_008101-008512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_008601-009012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_009101-009512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_009601-010012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_010101-010512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_010601-011012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_011101-011512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_011601-012012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_012101-012512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_012601-013012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_013101-013512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_013601-014012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_014101-014512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_014601-015012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_015101-015512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_015601-016012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_016101-016512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_016601-017012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_017101-017512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_017601-018012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_018101-018512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_018601-019012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_019101-019512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_019601-020012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_020101-020512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_020601-021012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_021101-021512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_021601-022012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_022101-022512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_022601-023012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_023101-023512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_023601-024012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_024101-024512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_024601-025012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_025101-025512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_025601-026012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_026101-026512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_026601-027012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_027101-027512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_027601-028012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_028101-028512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_028601-029012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_029101-029512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_029601-030012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_030101-030512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_030601-031012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_031101-031512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_031601-032012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_032101-032512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_032601-033012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_033101-033512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_033601-034012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_034101-034512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_034601-035012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_035101-035512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_035601-036012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_036101-036512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_036601-037012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_037101-037512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_037601-038012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_038101-038512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_038601-039012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_039101-039512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_039601-040012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_040101-040512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_040601-041012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_041101-041512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_041601-042012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_042101-042512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_042601-043012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_043101-043512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_043601-044012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_044101-044512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_044601-045012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_045101-045512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_045601-046012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_046101-046512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_046601-047012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_047101-047512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_047601-048012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_048101-048512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_048601-049012.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_049101-049512.nc
cmip5.output1.NOAA-GFDL.GFDL-CM3.piControl,mon,atmos,Amon,r1i1p1,v20120227,pr,_GFDL-CM3_piControl_r1i1p1_049601-050012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_000101-000512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_000601-001012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_001101-001512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_001601-002012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_002101-002512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_002601-003012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_003101-003512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_003601-004012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_004101-004512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_004601-005012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_005101-005512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_005601-006012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_006101-006512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_006601-007012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_007101-007512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_007601-008012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_008101-008512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_008601-009012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_009101-009512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_009601-010012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_010101-010512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_010601-011012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_011101-011512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_011601-012012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_012101-012512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_012601-013012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_013101-013512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_013601-014012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_014101-014512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_014601-015012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_015101-015512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_015601-016012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_016101-016512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_016601-017012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_017101-017512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_017601-018012.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_018101-018512.nc
cmip5.output1.NOAA-GFDL.GFDL-ESM2G.piControl,mon,atmos,Amon,r1i1p1,v20120830,pr,_GFDL-ESM2G_piControl_r1i1p1_018601-019012.nc
